Date,DZD,AUD,BHD,VEF,BWP,BRL,BND,CAD,CLP,CNY,COP,CZK,DKK,EUR,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,THB,TTD,TND,AED,GBP,USD,UYU,VES
2020-04-13,127.1318,1.4065636383802307,0.3760000000000036,1.0443586191170144e+17,10.977502096779897,5.1818,1.4169,1.3936,839.49,7.0475,3886.79,22.64245397065085,6.562456065323426,0.8813086076136614,1308051.9616133943,-10193.890139508643,76.3617,9989532788.473633,42116.089818326756,3.4691285071501925,108.26,191463.6991478987,1212.3,0.30975,1.9324000000000232,4.3225,39.5186,23.7427,-1211.1219515063021,1.5072289521002677,8.956985194252901,0.3845,-2271.7378436094878,3.516684945442912,50.642,3.8822414821779345,3.64,73.5245,3.75,1.4169,15.136351302193024,497.9287479428858,9.215551036361909,0.9659962328117632,31.168433160032404,6.8107782412765845,3.2119804450822227,3.6725,0.7853760113044946,1,43.51,-1540138298.7200956
2020-04-14,127.312,1.557875058,0.37600000000000355,1.0495390288426522e+17,11.99040767,5.1852,1.4145,1.3904,844.57,7.0502,3870.31,24.494,6.8068,0.912159081,1316242.6657465696,-10252.45220771557,74.05495644805048,10053044760.582764,42116.76888862252,3.579,107.65,192638.57410561107,1218.7,0.3086,1.932400000000023,4.323,39.5524,23.5645,-1218.0285945976102,1.631853786,10.3182,0.3845,-2285.6885205240033,3.388,50.616,4.1666,3.64,73.315,3.75,1.4145,18.232,499.15567866243146,9.9566,0.9636,31.16792934747475,6.7694,3.2128315837116634,3.6725,0.796907997,1,43.465,-1549913249.048562
2020-04-15,127.4661,1.56641604,0.3760000000000037,1.0547365414780938e+17,12.09189843,5.2573,1.4144,1.4086,848.63,7.063,3858.21,24.751,6.8455,0.917178758,1324467.4947148561,-10311.234784623666,76.2743,10116825363.653076,42117.4505977612,3.4685618384441392,107.17,193818.2546422314,1216.7713410625695,0.3084,1.9324000000000234,4.33,39.6741,24.1155,-1224.9589762877767,1.645007403,10.502,0.3845,-2299.6923770080393,3.417,50.592,4.1519,3.64,73.7145,3.7500000000000058,1.4144,18.6453,500.38553649769347,9.9924,0.9659,31.167433947942488,6.7471,3.2136827595087167,3.6725,0.799776063,1,43.699,-1559729471.6073627
2020-04-16,127.896,1.59083678,0.37600000000000355,1.0599511852091014e+17,12.18026797,5.2371,1.4286,1.4122,859.31,7.0775,3920.83,24.85,6.562526633886572,0.918442322,1332726.5194502696,-10370.238283226412,76.7408,10180875164.58789,42118.134950840846,3.594,107.69,195002.7505655391,1216.7,0.3089,1.9324000000000234,4.374,39.7594,24.2098,-1231.913136952473,1.681237391,10.4836,0.3845,-2313.7495129814924,3.407,50.628,4.1631,3.64,74.7119,3.75,1.4286,18.61985,501.61832494348346,10.0432,0.96665,32.713,6.742,3.2145339723153947,3.6725,0.800480288,1,43.507,-1569587053.3432112
2020-04-17,128.4094,1.572327044,0.3760000000000036,1.0651829882214378e+17,12.22493888,5.2567,1.4241,1.4037,852.52,7.0767,3942.92,25.009,6.562550270039481,0.920810313,1341019.8108849153,-10429.463116517261,76.5444,10245194730.290771,42118.82195298746,3.591,107.93,196192.07168330625,1227.5,0.30485545192782104,1.9324000000000232,4.365,39.9534,23.9012,-1238.891116967392,1.662510391,10.3909,0.384500000000001,-2327.8600283643755,3.403,50.713,4.1886,3.640000000000007,73.9441,3.750000000000006,1.4241,18.77615,502.8540474946185,10.0261,0.97045,32.537,6.7192,3.215385221973719,3.672500000000009,0.803503274,1,43.389,-1579486081.202835
2020-04-20,128.3088,1.575795777,0.3760000000000037,1.0809816348040434e+17,12.26993865,5.2831,1.4225,1.4086,849.45,7.0723,3973.06,25.163,6.8678,0.920810313,1366105.994704865,-10608.469754453661,76.6335,10439777685.042236,42120.898904899135,3.58,107.86,199789.0842811577,1219.3,0.3088,1.9324000000000239,4.388,40.0421,24.0077,-1259.9683768702598,1.660853679,10.3773,0.3845,-2370.512850168998,3.405,50.787,4.1525,3.64,74.6657,3.75,1.4225,18.7702,506.5788547282518,10.0082,0.9683,32.482,6.7442,3.2179391904787336,3.6725,0.802278471,1,43.202,-1609432710.9915924
2020-04-21,128.5264,1.583782072,0.37600000000000366,1.0862823567993189e+17,12.25490196,4.593969682147179,1.4259,1.4203,856.23,7.0882,3967.76,25.33,6.8822,0.922764603,1374537.0622571148,-10668.584056431864,76.6516,10505181978.852783,42121.59655437805,3.552,107.8,200997.8042545542,1218.7,0.30895,1.9324000000000237,4.3923,40.134,24.4248,-1267.0420380428732,1.667500417,10.5973,0.3845,-2384.83788238906,3.397,50.88,4.1779,3.64,76.2562,3.75,1.4259,18.98345,507.8263486489195,10.0452,0.9707,32.53,6.7473,3.2187905859638084,3.6725,0.810536981,1,43.248,-1619498392.813549
2020-04-22,128.5209,1.581527756,0.37600000000000366,1.0916003790047355e+17,12.28501229,5.3841,1.4297,1.321560830632381,862.06,7.0807,4045.01,25.334,6.8638,0.920217171,1383002.7511689328,-10728.921758065699,76.8084,10570858871.948242,42122.29687847197,3.541,107.84,202211.3984612953,1231.3,0.30895,1.9324000000000234,4.395,40.2152,24.5883,-1274.1397204440873,1.677008217,10.7458,0.3845,-2399.216793618296,3.37,50.836,4.1736,3.64,77.0416,3.75,1.4297,18.789,509.0767941490085,10.0839,0.96805,32.464,6.7565,3.219642017510613,3.6725,0.808734331,1,40.61701476037035,-1629605955.492899
2020-04-23,128.7392,1.577038322,0.3760000000000038,1.0969357296060554e+17,12.28501229,5.4461,1.4268,1.321509191891955,856.51,7.0771,4037.95,25.573,6.9232,0.928332714,1391503.1323724017,-10789.483272348647,76.0635,10636808931.233398,42122.99988227524,3.557,107.8,203429.87670916412,1235.2,0.30905,1.9324000000000237,4.365,40.157,20.316775689828013,-1281.2614644496207,1.682651859,10.6911,0.3845,-2413.649683776661,3.5203515357807076,50.835,4.2093,3.64,75.129,3.75,1.4268,18.9345,510.33019472333217,10.125,0.9757,32.339,6.810928609721452,3.2204934849611675,3.6725,0.809814957,1,40.63299649833637,-1639755485.9763613
2020-04-24,126.11170416381462,1.576541069,0.3760000000000038,1.1022884367890408e+17,12.36093943,5.6504,1.3706287106747244,1.409,858.87,7.0825,4020.94,25.292,6.562717340845474,0.925925926,1400038.2767996043,-10850.269012274133,76.4173,10703032723.61084,42123.70557090454,3.524,107.7,204653.24880594108,1232.0,0.3048499974013805,1.9324000000000239,4.365,40.1216,24.8583,-1288.4073104351337,1.669449082,10.6282,0.38450000000000095,-2428.1366527841164,3.371,50.704,4.2142,3.6400000000000063,74.7163,3.7500000000000058,1.4258,15.96535,511.58655386670034,10.0953,0.9754,32.436,6.7699,3.221344988157486,3.6725000000000088,0.809323406,1,43.702,-1649947071.210662
2020-04-27,128.6328,1.547508511,0.37600000000000366,1.1184509796856171e+17,12.23990208,5.6352,1.4217,1.4053,859.95,7.0812,4039.87,25.05,6.8735,0.921489126,1425852.9987442717,-11033.975715840847,76.1269,10903352168.335205,42125.838796844706,3.515,107.58,208352.82626746967,1235.8,0.30885,1.932400000000024,4.354,40.0579,24.8492,-1309.98986402843,1.5073734663656513,10.5522,0.3845,-2471.9230321005307,3.391,50.751,4.1696,3.64,74.496,3.75,1.4217,15.161625206514994,515.3734176592698,10.0013,0.9731,32.474,6.7669,3.2238997106412035,3.6725,0.803341902,1,43.459,-1680775024.885826
2020-04-28,128.5936,1.54870683,0.37600000000000383,1.1238733950528904e+17,12.26993865,5.5677,1.4211,1.3978,856.76,7.087,4039.83,25.036,6.8558,0.91937115,1434527.9053871073,-11095.66248827154,76.371,10970676562.118164,42126.555275868624,3.499,107.28,209595.8718376411,1230.3,0.309,1.9324000000000243,4.3705,40.1716,24.3882,-1317.2325216907193,1.666666667,10.3689,0.3845,-2486.6273157038813,3.382,50.74,4.184,3.64,74.5706,3.75,1.4211,18.6192,516.6416460269938,9.991,0.97295,32.503,6.7566,3.2247513552407545,3.6725,0.800448251,1,42.986,-1691135698.5907116
2020-04-29,128.4034,1.528584531,0.3760000000000038,1.129313307930642e+17,12.16545012,5.4285,1.4153,1.3922,850.41,7.0758,4046.04,25.018,6.878,0.922339052,1443237.92991402,-11157.575551312068,75.6961,11038277523.512207,42127.2744652573,3.464575124650911,107.83142839475545,210843.86029560212,1225.2,0.3088,1.932400000000025,4.36,37.81915392097464,24.0002,-1324.4994832114025,1.640150894,10.3973,0.3845,-2501.386177756067,3.369,50.691,4.1807,3.64,73.6894,3.75,1.4153,18.407,517.9128504378441,9.849,0.97455,32.419,6.7517,3.2256030347961566,3.6725,0.80684202,1,42.438,-1701538861.7800474
2020-04-30,128.2579,1.522997259,0.37600000000000383,1.134770746504634e+17,12.03369434,5.4264,1.4108,1.391,836.62,7.0543,3983.29,24.915,6.8577,0.919455682,1451983.1432570852,-11219.715317956143,75.115,11106155619.419434,42127.99637012929,3.5,106.58,212096.8014491303,1225.2,0.3087,1.932400000000024,4.326,40.281,23.9283,-1331.7907889661583,1.632386549,10.2832,0.3845,-2516.199718177071,3.376,50.589,4.1729,3.64,72.7263,3.75,1.4108,18.06105,519.1870343866249,9.8463,0.97045,32.362,6.7244,3.2264547491494264,3.6725,0.799360512,1,42.257,-1711984601.4005623
2020-05-01,126.6760861193378,1.54822728,0.3760000000000039,1.1402457389606288e+17,10.990551795221172,4.605577670548419,1.3705260644771304,1.3210916991532686,830.6507139195934,6.838568179252437,3918.2731361702345,22.626673329547845,6.562887317993608,0.8814011993840145,1460763.6163483895,-11282.082201197278,74.2042271167499,11174311416.74414,42128.72099559195,3.491,107.1,213354.70510601066,1222.6767306685642,0.30484426207968873,1.9324000000000252,4.239719141412364,37.83706313198882,20.322992811394368,-1339.1064793306723,1.638806949,8.962837265647682,0.38450000000000095,-2531.068036886849,3.523308056917113,50.42628517171617,3.8867632711620095,3.64,73.69390943901632,3.7500000000000058,1.3709238936322974,15.168794650423054,520.4642013681696,9.21985080832664,0.9652739458933335,31.160662465793422,6.811022685524495,3.2273064981425814,3.6725000000000083,0.796717524,1,40.760130021618394,-1722473004.3989801
2020-05-04,128.5773,1.566906926,0.3760000000000038,1.1567763214782558e+17,12.25490196,5.5811,1.4172,1.4085,837.92,6.838063508199722,3932.72,24.785,6.8198,0.913909706,1487317.303432405,-11470.549680437398,75.7902,11380450686.257324,42130.91124660149,3.527,107.71099579526097,217158.289174499,1218.5,0.30855,1.932400000000024,4.3385,40.1895,24.3812,-1361.2002618396,1.658649859,10.3528,0.3845,-2576.002661948274,3.383,50.444,4.1646,3.64,73.30305102334894,3.75,1.4172,18.7056,524.3136354574617,9.9052,0.9647,31.159637335030432,6.7457,3.2298619513815297,3.6725,0.806029098,1,42.744,-1754195063.1288605
2020-05-05,128.6896,1.54822728,0.37600000000000394,1.1623218113198872e+17,12.12121212,5.5348,1.4137,1.4032,838.74,6.837893417798336,3990.1,24.888,6.8811,0.922253989,1496239.5248373598,-11533.829160001274,75.5715,11449722958.286621,42131.64680551179,3.524,107.68866369481879,218436.140922538,1224.7805047689249,0.30855,1.9324000000000254,4.31,40.1926,23.8343,-1368.6138943999758,1.649892757,10.3043,0.3845,-2591.09109301259,3.388,50.576,4.1927,3.64,73.17333587112321,3.75,1.4137,18.335,525.6027695181747,9.8377,0.97095,32.381,6.6932,3.230713837354399,3.6725,0.803212851,1,42.536,-1764854989.1061106
2020-05-06,128.6847,1.550628004,0.37600000000000394,1.1678849959723334e+17,12.13592233,5.667,1.4175,1.4124,832.84,7.0915,3926.07,24.971,6.9046,0.925326177,1505197.3606509045,-11597.337821129564,75.6911,11519275766.25,42132.38511055894,3.511,107.66689159899904,219719.00421281438,1227.8,0.3088,1.9324000000000252,4.311,40.204,24.2942,-1376.0521134485025,1.651800463,10.2619,0.3845,-2606.2348019654673,3.403,50.544,4.2022,3.64,73.9719,3.75,1.4175,18.5406,526.8949040857042,9.8131,0.9739,31.15899727375794,6.7571,3.231565757177238,3.6725,0.808146113,1,43.117,-1775558013.1948738
2020-05-07,128.8528,1.556178027,0.3760000000000039,1.1734659036213578e+17,12.22493888,5.8359,1.3704369436714248,1.4015,839.08,7.0899,3961.66,25.181,6.9188,0.9273857,1514190.8818051144,-11661.076076815836,74.25102204204542,11589109677.05249,42133.1261668466,3.516,106.26,221006.88885310013,1223.3,0.3089,1.9324000000000248,4.239758169873372,40.2056,24.0563,-1383.5149593608876,1.663063363,10.2388,0.3845,-2621.433888726853,3.404,50.556,4.2162,3.64,74.1169,3.75,1.3708351620470691,18.557,528.1900426548855,9.8161,0.9757,32.447,6.7571,3.232417710692066,3.6725,0.808472795,1,44.161,-1786304222.341879
2020-05-08,128.8191,1.531393568,0.3760000000000038,1.1790645624527218e+17,12.16545012,5.7647,1.412,1.3934,836.27,7.0779,3924.54,22.620105932598502,6.5630603069105735,0.922253989,1523220.1592320614,-11725.044340053486,75.4411,11659225257.59668,42133.86997948587,3.461993681307114,106.4,222299.8046511747,1226.5,0.304838246473193,1.9324000000000245,4.239763820379485,40.1299,23.6805,-1391.002472512795,1.63345312,10.2089,0.3845000000000009,-2636.6884532166514,3.394,50.514,4.2065,3.640000000000006,73.8725,3.7500000000000053,1.412,18.4716,529.488188720532,9.7886,0.97075,32.28,6.7511,3.233269697740899,3.6725000000000083,0.7853189067551034,1,44.062,-1797093703.493847
2020-05-11,128.7463,1.528350909,0.37600000000000394,1.1959673278984795e+17,12.09189843,5.7948,1.3703769477982424,1.4012,827.65,7.083,3882.27,25.498,6.8916,0.923872875,1550523.2384700514,-11918.333305009786,75.6838,11871267686.716309,42136.11800661683,3.518,106.94,226208.83706991095,1217.7,0.3088,1.9324000000000252,4.239779308855331,40.1263,23.8693,-1413.613419162546,1.62575191,10.2051,0.3845,-2682.786012256227,3.418,50.458,4.2126,3.64,72.41049666252455,3.75,1.4119,18.43435,533.4007068443534,9.7799,0.9723,32.15,6.7676,3.235825858511605,3.6725,0.81191897,1,43.625,-1829722648.4467564
2020-05-12,128.836,1.543924656,0.37600000000000394,1.2016372733168286e+17,12.18026797,5.7717,1.4185,1.4015,826.05,7.0907,3901.34,25.254,6.8684,0.920979923,1559696.2503086664,-11983.225728387974,75.7944,11942515615.263184,42136.87289576605,3.507,107.51,227521.97557691392,1217.8,0.30905,1.9324000000000248,4.345,40.227,24.0487,-1421.2000050293937,1.649892757,10.1785,0.3845,-2698.2634868593304,3.421,50.348,4.2095,3.64,73.4326,3.75,1.4185,18.19205,534.7109178439787,9.8519,0.97055,32.143,6.7792,3.2366779781166333,3.6725,0.809749383,1,43.584,-1840686087.0858097
2020-05-13,128.7518,1.544878727,0.37600000000000394,1.2073251108463302e+17,12.13592233,5.9016,1.4173,1.4073,821.88,7.0946,3880.48,25.206,6.8557,0.91954023,1568905.373080369,-12048.350224285066,75.3885,12014048048.069824,42137.63056680933,3.511,107.22,228840.19428060297,1226.7,0.3089,1.9324000000000248,4.337,37.94528417999838,24.2113,-1428.8114600141926,1.646090535,10.0579,0.3845,-2713.796938790627,3.434,50.354,4.2111,3.64,73.5819,3.75,1.4173,18.32745,536.0241538141399,9.786,0.96885,32.082,6.7413,3.2375301304657524,3.6725,0.813371833,1,43.915,-1851693232.4634361
2020-05-14,128.8696,1.554243084,0.376000000000004,1.2130308686727466e+17,12.19512195,5.9366,1.4213,1.409,820.38,7.0975,3901.3,25.551,6.91,0.926612305,1578150.6777172685,-12113.70720569443,75.444,12085865552.03955,42138.391024854034,3.546,106.87,230163.502988738,1226.3,0.30905,1.9324000000000252,4.335,40.273,24.2708,-1436.447824492614,1.675041876,10.2481,0.3845,-2729.386467970093,3.45,50.282,4.2269,3.64,73.9298,3.75,1.4213,18.65185,537.3404182496433,9.8386,0.9743,32.106,6.7602,3.2383823154009805,3.6725,0.8200082,1,44.098,-1862744171.526369
2020-05-15,128.8429,1.549186677,0.376000000000004,1.21875457498184e+17,12.18026797,5.8223,1.424,1.4094,822.93,7.0983,3947.79,25.553,6.9065,0.926097425,1587432.2351513952,-12179.297085609578,75.5634,12157968694.075195,42139.15427502245,3.533,107.42,231491.91150910407,1227.9,0.3048319510923407,1.9324000000000254,4.3455,40.276,23.958,-1444.1091388403293,1.667222407,10.2397,0.38450000000000095,-2745.032174317661,3.5285322102513805,50.372,4.2135,3.6400000000000063,73.2056,3.750000000000006,1.424,18.57265,538.6597146453187,9.8094,0.97265,32.082,6.811130771539693,3.2392345327643346,3.672500000000009,0.819772923,1,44.052,-1873838991.2213268
2020-05-18,128.8373,1.555451859,0.37600000000000394,1.2360336666628085e+17,12.18026797,5.7369,1.4256,1.3201786559293085,823.86,7.1148,3926.06,25.483,6.8822,0.923190547,1615495.133557964,-12377.46824632521,75.9345,12375997617.618652,42141.460829321295,3.543,107.11,235507.83402137086,1229.3,0.30905,1.932400000000025,4.355,40.2426,23.6032,-1467.243184856059,1.680107527,10.124,0.3845,-2792.3073555686206,3.419,50.588,4.2224,3.64,72.9798,3.75,1.4256,18.378,542.6358305414651,9.8185,0.97215,32.046,6.7372,3.2417913778433225,3.6725,0.824742268,1,41.025700773857174,-1907387603.5655785
2020-05-19,128.6579,1.533742331,0.3760000000000041,1.2418294487602355e+17,12.09189843,5.721,1.4189,1.3893,820.65,7.1091,3851.07,25.106,6.8093,0.913242009,1624922.4115018062,-12443.993850198603,75.6638,12449248980.95581,42142.23529905826,3.525,107.4,236856.73986843694,1231.6,0.3088,1.9324000000000257,4.3495,40.1832,23.6023,-1475.0047024378,1.655903295,9.9683,0.3845,-2808.178769788188,3.425,50.78,4.1645,3.64,72.3918,3.75,1.4189,18.184,543.9672897259406,9.6697,0.97085,31.92,6.7464,3.242643723339353,3.6725,0.816393175,1,43.584,-1918658815.2558708
2020-05-20,128.5623,1.526484506,0.37600000000000416,1.247643320269152e+17,12.12121212,5.6962,1.4169,1.3892,819.08,7.1089,3824.3,25.032,6.8046,0.912575287,1634386.296903234,-12510.754417545308,75.6712,12522788816.877441,42143.012586444616,3.504,107.98,238210.7945666248,1224.5,0.3088,1.9324000000000263,4.356,40.1425,23.2962,-1482.7913717672418,1.637197119,9.9256,0.3845,-2824.1068607756533,3.404,50.787,4.1619,3.64,72.3381,3.7500000000000053,1.4169,18.01365,545.3017983446571,9.6703,0.96625,31.878,6.7532,3.243496100473595,3.6725,0.815029137,1,43.14,-1929974342.311802
2020-05-21,128.5623,1.525320317,0.37600000000000416,1.2534753093753205e+17,11.005405237212901,5.6013,1.4159,1.3935,811.6683533887801,7.0993,3804.12,24.741,6.56338992206792,0.909090909,1643886.8606943414,-12577.750361358805,75.7785,12596617692.286621,42143.79269661009,3.514,107.73,239570.00792370643,1227.8,0.3088,1.9324000000000259,4.3525,40.142,22.96,-1490.6032332200557,1.632653061,8.969120149948715,0.3845,-2840.091728450927,3.402,50.694,4.1346,3.64,70.924,3.7500000000000053,1.4159,17.8889,546.6393598924278,9.224344656224073,0.9644449065526615,31.847,6.7649,3.2443485090880646,3.6725,0.817728351,1,43.174,-1941334271.6800995
2020-05-22,128.8477,1.528818224,0.37600000000000416,1.2593254442645035e+17,11.93317422,5.5802,1.4198,1.4015,806.17,7.1349,3774.25,24.953,6.563415741757756,0.917094644,1653424.1738071777,-12644.982094632549,75.7868,12670736174.08667,42144.57563463971,3.529,107.74,240934.38974746596,1230.7,0.30482537644757923,1.9324000000000259,4.362,40.0703,22.7928,-1498.4403271719711,1.634788295,10.0035,0.38450000000000095,-2856.133472734022,3.424,50.582,4.1503,3.640000000000007,71.8804,3.750000000000006,1.4198,17.6144,547.9799778640627,9.6781,0.97195,31.869,6.7656,3.245200949024782,3.672500000000009,0.820647491,1,43.391,-1952738690.3074818
2020-05-26,128.7015,1.520450053,0.37600000000000416,1.2829080053666277e+17,11.87648456,5.3701,1.3701478350173126,1.3804,803.74,7.136,3782.66,24.661,6.7934,0.911161731,1691942.3381175473,-12916.275182199839,75.6404,12970117503.270264,42147.73576782271,3.515,107.75,246443.79786477517,1242.0,0.3048214943203599,1.9324000000000263,4.2398238911091815,40.1077,22.2932,-1530.0418354839421,1.632386549,9.9265,0.38450000000000084,-2920.8712143433077,3.421,50.74,4.0885,3.640000000000006,71.1408,3.7500000000000053,1.4217,17.40855,553.3730838855845,9.6436,0.96795,31.922,6.811164778003646,3.2486110188344544,3.6725000000000083,0.812479688,1,42.937,-1998802996.3423595
2020-05-27,128.5722,1.506024096,0.37600000000000416,1.2888492919573192e+17,11.8623962,5.2986,1.3701323299016028,1.378,802.1,7.1599,3725.56,24.609,6.7858,0.90983532,1701664.4618202336,-12984.692057677254,75.6476,13045692520.579346,42148.532921910286,3.499,107.52,247834.16913856193,1237.1,0.30865,1.932400000000026,4.358,40.104,22.3633,-1538.0056975664484,1.614726304,9.852,0.3845,-2937.1988404646618,3.448,50.617,4.0504,3.64,71.0635,3.7500000000000053,1.4184,17.3776,554.7290363987886,9.6344,0.9691,31.873,6.7481,3.2494636130126584,3.6725,0.810635538,1,43.203,-2010431165.4660301
2020-05-28,128.5217,1.512401694,0.37600000000000416,1.2948088934456e+17,11.80637544,5.3399,1.4203,1.3764,816.47,7.1563,3743.79,24.521,6.7669,0.907770516,1711423.7604371049,-13053.347200575838,75.7501,13121560545.699951,42149.332934524864,3.502,107.87,249229.76772568002,1233.7,0.30865,1.932400000000026,4.36,40.1443,22.204,-1545.9950344020908,1.615769914,9.8541,0.3845,-2953.5839427134997,3.439,50.593,4.0244,3.64,71.1012,3.7500000000000053,1.4203,17.4014,556.0880663047501,9.6058,0.9641481072028053,31.871,6.7337,3.2503162375652135,3.6725,0.817126982,1,43.311,-2022104345.529129
2020-05-29,128.489,1.501726986,0.3760000000000042,1.300786838017232e+17,11.84834123,5.4257,1.4143,1.3787,812.74,7.1463,3723.42,24.168,6.6938,0.897988506,1721220.3049002178,-13122.241023889132,75.6369,13197722145.536865,42150.1358107999,3.455913606512243,107.14,250630.60343392286,1239.4,0.3048185230493559,1.9324000000000265,4.3485,40.1724,22.1778,-1554.0098863665917,1.612123166,9.6875,0.3845,-2970.02662100982,3.533821043935772,50.727,4.0031,3.6400000000000063,70.752,3.7500000000000053,1.4143,17.4899,557.4501770982788,9.4682,0.96165,31.832,6.7161,3.2511688923341353,3.6725000000000083,0.811424862,1,43.308,-2033822623.4783764
2020-06-01,128.4895,1.4061945803239257,0.37600000000000433,1.3188310120898626e+17,11.79245283,5.3633,1.3700543729656376,1.363,806.32,7.1161,3718.82,24.163,6.563677724936653,0.899604174,1750834.1226878464,-13330.358706251747,75.4792,13427974062.37793,42152.561672557145,3.509,107.75,254864.63136310782,1237.6,0.30815,1.9324000000000274,4.323,40.1242,22.0168,-1578.2079367899569,1.5076195402623176,8.972477390579213,0.3845,-3019.701111383103,3.421,50.585,3.968,3.64,69.7114,3.75,1.4084,17.47615,561.555029752466,9.3789,0.9639769554271176,31.734,6.7351,3.2537270363592707,3.6725,0.807689201,1,43.312,-2069248914.1102543
2020-06-02,128.4329,1.469939732,0.3760000000000042,1.3248826108525254e+17,11.80637544,5.2595,1.4061,1.3515,796.46,7.1178,3716.35,23.85,6.6709,0.89493467,1760780.3598567098,-13400.211381158617,75.5871,13505315630.113525,42153.37605450302,3.484,107.56,256286.51363358367,1227.8,0.30815,1.9324000000000265,4.2915,40.1858,21.6827,-1586.3252530266764,1.592356688,9.5577,0.3845,-3036.375093068811,3.402,50.438,3.9303,3.64,68.9831,3.75,1.4061,17.2666,562.9294990444341,9.3714,0.96185,31.577,6.7353,3.254579810413828,3.6725,0.796178344,1,43.077,-2081148453.0713348
2020-06-03,128.5352,1.44092219,0.3760000000000044,1.3309526936273522e+17,11.69590643,5.051,1.3965,1.3504,782.86,7.1078,3651.42,23.815,6.6595,0.893335716,1770764.1975321956,-13470.30480144755,75.326,13582953607.081787,42154.19332563877,3.468,108.65,257713.6820640685,1224.1,0.308,1.9324000000000272,4.262,40.0899,21.6043,-1594.4682862705959,1.559089492,9.5388,0.3845,-3053.10715040176,3.389,50.344,3.9121,3.64,68.3413,3.75,1.3965,17.05515,564.3070666980602,9.2683,0.96335,31.153739392979155,6.7289,3.2554326138948406,3.6725,0.794502046,1,42.922,-2093093524.6521816
2020-06-04,128.6017,1.448016218,0.3760000000000043,1.3370412886001048e+17,11.68224299,5.1035,1.4018,1.3508,769.13,7.1202,3588.89,23.66,6.6273,0.888888889,1780785.7066463605,-13540.639380112232,75.529,13660888560.187988,42155.013491068035,3.479,109.0,259146.14646232408,1216.9,0.308,1.932400000000027,4.2745,40.1191,21.8388,-1602.6370768974884,1.558117794,9.4265,0.3845,-3069.897383301897,3.5361077000765686,50.17,3.9573,3.64,69.0151,3.75,1.4018,16.91935,565.6877362081432,9.3339,0.9601,31.624,6.7528,3.256285446644321,3.6725,0.797829903,1,42.955,-2105084215.7995186
2020-06-05,128.2091,1.428571429,0.3760000000000044,1.3431484239565466e+17,11.58748552,4.9769,1.3951,1.3429,775.58,7.0904,3597.47,23.469,6.563784488800524,0.882612533,1790844.9581312872,-13611.21553014603,75.4665,13739121056.333252,42155.83655589819,3.455,109.13,260583.9166361438,1217.4,0.3048113914081183,1.9324000000000274,4.267,40.0168,21.5837,-1610.8316652829672,1.545595054,9.303,0.38450000000000095,-3086.74589168917,3.426,49.982,3.9217,3.640000000000006,68.6319,3.7500000000000053,1.3951,16.84215,567.0715110695019,9.1512,0.95775,31.501,6.7635,3.257138308504289,3.6725000000000088,0.791420996,1,42.557,-2117120613.4600716
2020-06-08,128.4538,1.4061221148070575,0.3760000000000043,1.3615813541856278e+17,11.58748552,4.9325,1.3937,1.3383,764.97,7.0761,3565.06,23.555,6.6066,0.886132034,1821249.8761313632,-13824.397538396559,75.6307,13975609472.04834,42158.323197975755,3.462,109.46,264929.15988872014,1213.1,0.3079,1.932400000000027,4.239818357050138,40.1011,21.6552,-1635.570620747938,1.533742331,9.2692,0.3845,-3137.6420689734077,3.438,49.904,3.9197,3.64,68.3123,3.75,1.3937,16.81095,571.2415027093994,9.1961,0.9631,31.474,6.7725,3.259697067167285,3.6725,0.791295747,1,42.484,-2153504914.988228
2020-06-09,128.579,1.429592566,0.3760000000000044,1.3677629329344488e+17,11.57407407,4.651154944392159,1.3898,1.3423,769.26,7.0822,3600.40006155817,23.59,6.6024,0.88542589,1831460.806420058,-13895.944103841612,75.4931,14055037809.391113,42159.15791153163,3.457,108.1,266388.25124254264,1204.2,0.3077,1.9324000000000274,4.2615,39.998,21.7252,-1643.868803924699,1.524855139,9.334,0.3845,-3154.724678508799,3.447,49.886,3.9453,3.64,68.6745,3.75,1.3898,16.71525,572.6377339240244,9.2498,0.95405,31.374,6.7771,3.2605500438893715,3.6725,0.790857685,1,42.522,-2165725008.1688614
2020-06-10,128.57237328756543,1.429183936,0.3760000000000043,1.3739631929957706e+17,11.52073733,4.8888,1.3876,1.339,771.96,7.0704,3643.02,23.39,6.5541,0.879120879,1841709.833739873,-13967.73430562322,75.4688,14134766524.292236,42159.99555006996,3.447,107.5,267852.6974108154,1197.7,0.30745,1.932400000000027,4.2675,39.9734,21.923,-1652.1929867384824,1.535390757,9.2644,0.3845,-3171.866063131107,3.435,49.951,3.918,3.64,68.6183,3.75,1.3876,16.5568,574.0370879639886,9.1803,0.94605,31.199,6.7542,3.2614030489320305,3.6725,0.783054696,1,42.822,-2177991242.596323
